"routeCode","busRegNo","serviceDate","schedDepart","schedArrive","headsign"
"R001","NB-1004","2025-10-06T00:00:00.000Z","2025-10-06T21:05:00.000Z","2025-10-06T23:38:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-06T00:00:00.000Z","2025-10-06T21:10:00.000Z","2025-10-06T23:43:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-06T00:00:00.000Z","2025-10-06T21:15:00.000Z","2025-10-06T23:48:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-06T00:00:00.000Z","2025-10-06T21:20:00.000Z","2025-10-06T23:53:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-06T00:00:00.000Z","2025-10-06T21:25:00.000Z","2025-10-06T23:58:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-06T00:00:00.000Z","2025-10-06T21:30:00.000Z","2025-10-07T00:03:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-06T00:00:00.000Z","2025-10-06T21:35:00.000Z","2025-10-07T00:08:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-06T00:00:00.000Z","2025-10-06T21:40:00.000Z","2025-10-07T00:13:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-06T00:00:00.000Z","2025-10-06T21:45:00.000Z","2025-10-07T00:18:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-06T00:00:00.000Z","2025-10-06T21:50:00.000Z","2025-10-07T00:23:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-06T00:00:00.000Z","2025-10-06T21:55:00.000Z","2025-10-07T00:28:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-06T00:00:00.000Z","2025-10-06T22:00:00.000Z","2025-10-07T00:33:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-06T00:00:00.000Z","2025-10-06T22:05:00.000Z","2025-10-07T00:38:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-06T00:00:00.000Z","2025-10-06T22:10:00.000Z","2025-10-07T00:43:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-06T00:00:00.000Z","2025-10-06T22:15:00.000Z","2025-10-07T00:48:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-06T00:00:00.000Z","2025-10-06T22:20:00.000Z","2025-10-07T00:53:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-06T00:00:00.000Z","2025-10-06T22:25:00.000Z","2025-10-07T00:58:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-06T00:00:00.000Z","2025-10-06T22:30:00.000Z","2025-10-07T01:03:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-06T00:00:00.000Z","2025-10-06T22:35:00.000Z","2025-10-07T01:08:00.000Z","Colombo - Kandy"
"R001","NB-1003","2025-10-06T00:00:00.000Z","2025-10-06T22:40:00.000Z","2025-10-07T01:13:00.000Z","Colombo - Kandy"
"R001","NB-1004","2025-10-06T00:00:00.000Z","2025-10-06T22:45:00.000Z","2025-10-07T01:18:00.000Z","Colombo - Kandy"
"R001","NB-1005","2025-10-06T00:00:00.000Z","2025-10-06T22:50:00.000Z","2025-10-07T01:23:00.000Z","Colombo - Kandy"
"R001","NB-1001","2025-10-06T00:00:00.000Z","2025-10-06T22:55:00.000Z","2025-10-07T01:28:00.000Z","Colombo - Kandy"
"R001","NB-1002","2025-10-06T00:00:00.000Z","2025-10-06T23:00:00.000Z","2025-10-07T01:33:00.000Z","Colombo - Kandy"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T05:00:00.000Z","2025-10-06T06:00:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T05:05:00.000Z","2025-10-06T06:05:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T05:10:00.000Z","2025-10-06T06:10:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T05:15:00.000Z","2025-10-06T06:15:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T05:20:00.000Z","2025-10-06T06:20:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T05:25:00.000Z","2025-10-06T06:25:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T05:30:00.000Z","2025-10-06T06:30:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T05:35:00.000Z","2025-10-06T06:35:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T05:40:00.000Z","2025-10-06T06:40:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T05:45:00.000Z","2025-10-06T06:45:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T05:50:00.000Z","2025-10-06T06:50:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T05:55:00.000Z","2025-10-06T06:55:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T06:00:00.000Z","2025-10-06T07:00:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T06:05:00.000Z","2025-10-06T07:05:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T06:10:00.000Z","2025-10-06T07:10:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T06:15:00.000Z","2025-10-06T07:15:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T06:20:00.000Z","2025-10-06T07:20:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T06:25:00.000Z","2025-10-06T07:25:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T06:30:00.000Z","2025-10-06T07:30:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T06:35:00.000Z","2025-10-06T07:35:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T06:40:00.000Z","2025-10-06T07:40:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T06:45:00.000Z","2025-10-06T07:45:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T06:50:00.000Z","2025-10-06T07:50:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T06:55:00.000Z","2025-10-06T07:55:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T07:00:00.000Z","2025-10-06T08:00:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T07:05:00.000Z","2025-10-06T08:05:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T07:10:00.000Z","2025-10-06T08:10:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T07:15:00.000Z","2025-10-06T08:15:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T07:20:00.000Z","2025-10-06T08:20:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T07:25:00.000Z","2025-10-06T08:25:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T07:30:00.000Z","2025-10-06T08:30:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T07:35:00.000Z","2025-10-06T08:35:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T07:40:00.000Z","2025-10-06T08:40:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T07:45:00.000Z","2025-10-06T08:45:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T07:50:00.000Z","2025-10-06T08:50:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T07:55:00.000Z","2025-10-06T08:55:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T08:00:00.000Z","2025-10-06T09:00:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T08:05:00.000Z","2025-10-06T09:05:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T08:10:00.000Z","2025-10-06T09:10:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T08:15:00.000Z","2025-10-06T09:15:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T08:20:00.000Z","2025-10-06T09:20:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T08:25:00.000Z","2025-10-06T09:25:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T08:30:00.000Z","2025-10-06T09:30:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T08:35:00.000Z","2025-10-06T09:35:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T08:40:00.000Z","2025-10-06T09:40:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T08:45:00.000Z","2025-10-06T09:45:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T08:50:00.000Z","2025-10-06T09:50:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T08:55:00.000Z","2025-10-06T09:55:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T09:00:00.000Z","2025-10-06T10:00:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T09:05:00.000Z","2025-10-06T10:05:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T09:10:00.000Z","2025-10-06T10:10:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T09:15:00.000Z","2025-10-06T10:15:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T09:20:00.000Z","2025-10-06T10:20:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T09:25:00.000Z","2025-10-06T10:25:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T09:30:00.000Z","2025-10-06T10:30:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T09:35:00.000Z","2025-10-06T10:35:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T09:40:00.000Z","2025-10-06T10:40:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T09:45:00.000Z","2025-10-06T10:45:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T09:50:00.000Z","2025-10-06T10:50:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T09:55:00.000Z","2025-10-06T10:55:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T10:00:00.000Z","2025-10-06T11:00:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T10:05:00.000Z","2025-10-06T11:05:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T10:10:00.000Z","2025-10-06T11:10:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T10:15:00.000Z","2025-10-06T11:15:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T10:20:00.000Z","2025-10-06T11:20:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T10:25:00.000Z","2025-10-06T11:25:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T10:30:00.000Z","2025-10-06T11:30:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T10:35:00.000Z","2025-10-06T11:35:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T10:40:00.000Z","2025-10-06T11:40:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T10:45:00.000Z","2025-10-06T11:45:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T10:50:00.000Z","2025-10-06T11:50:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T10:55:00.000Z","2025-10-06T11:55:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T11:00:00.000Z","2025-10-06T12:00:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T11:05:00.000Z","2025-10-06T12:05:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T11:10:00.000Z","2025-10-06T12:10:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T11:15:00.000Z","2025-10-06T12:15:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T11:20:00.000Z","2025-10-06T12:20:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T11:25:00.000Z","2025-10-06T12:25:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T11:30:00.000Z","2025-10-06T12:30:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T11:35:00.000Z","2025-10-06T12:35:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T11:40:00.000Z","2025-10-06T12:40:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T11:45:00.000Z","2025-10-06T12:45:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T11:50:00.000Z","2025-10-06T12:50:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T11:55:00.000Z","2025-10-06T12:55:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T12:00:00.000Z","2025-10-06T13:00:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T12:05:00.000Z","2025-10-06T13:05:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T12:10:00.000Z","2025-10-06T13:10:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T12:15:00.000Z","2025-10-06T13:15:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T12:20:00.000Z","2025-10-06T13:20:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T12:25:00.000Z","2025-10-06T13:25:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T12:30:00.000Z","2025-10-06T13:30:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T12:35:00.000Z","2025-10-06T13:35:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T12:40:00.000Z","2025-10-06T13:40:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T12:45:00.000Z","2025-10-06T13:45:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T12:50:00.000Z","2025-10-06T13:50:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T12:55:00.000Z","2025-10-06T13:55:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T13:00:00.000Z","2025-10-06T14:00:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T13:05:00.000Z","2025-10-06T14:05:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T13:10:00.000Z","2025-10-06T14:10:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T13:15:00.000Z","2025-10-06T14:15:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T13:20:00.000Z","2025-10-06T14:20:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T13:25:00.000Z","2025-10-06T14:25:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T13:30:00.000Z","2025-10-06T14:30:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T13:35:00.000Z","2025-10-06T14:35:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T13:40:00.000Z","2025-10-06T14:40:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T13:45:00.000Z","2025-10-06T14:45:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T13:50:00.000Z","2025-10-06T14:50:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T13:55:00.000Z","2025-10-06T14:55:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T14:00:00.000Z","2025-10-06T15:00:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T14:05:00.000Z","2025-10-06T15:05:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T14:10:00.000Z","2025-10-06T15:10:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T14:15:00.000Z","2025-10-06T15:15:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T14:20:00.000Z","2025-10-06T15:20:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T14:25:00.000Z","2025-10-06T15:25:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T14:30:00.000Z","2025-10-06T15:30:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T14:35:00.000Z","2025-10-06T15:35:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T14:40:00.000Z","2025-10-06T15:40:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T14:45:00.000Z","2025-10-06T15:45:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T14:50:00.000Z","2025-10-06T15:50:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T14:55:00.000Z","2025-10-06T15:55:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T15:00:00.000Z","2025-10-06T16:00:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T15:05:00.000Z","2025-10-06T16:05:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T15:10:00.000Z","2025-10-06T16:10:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T15:15:00.000Z","2025-10-06T16:15:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T15:20:00.000Z","2025-10-06T16:20:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T15:25:00.000Z","2025-10-06T16:25:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T15:30:00.000Z","2025-10-06T16:30:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T15:35:00.000Z","2025-10-06T16:35:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T15:40:00.000Z","2025-10-06T16:40:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T15:45:00.000Z","2025-10-06T16:45:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T15:50:00.000Z","2025-10-06T16:50:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T15:55:00.000Z","2025-10-06T16:55:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T16:00:00.000Z","2025-10-06T17:00:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T16:05:00.000Z","2025-10-06T17:05:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T16:10:00.000Z","2025-10-06T17:10:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:15:00.000Z","2025-10-06T17:15:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T16:20:00.000Z","2025-10-06T17:20:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T16:25:00.000Z","2025-10-06T17:25:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T16:30:00.000Z","2025-10-06T17:30:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T16:35:00.000Z","2025-10-06T17:35:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T16:40:00.000Z","2025-10-06T17:40:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T16:45:00.000Z","2025-10-06T17:45:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T16:50:00.000Z","2025-10-06T17:50:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T16:55:00.000Z","2025-10-06T17:55:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T17:00:00.000Z","2025-10-06T18:00:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:05:00.000Z","2025-10-06T18:05:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T17:10:00.000Z","2025-10-06T18:10:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T17:15:00.000Z","2025-10-06T18:15:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T17:20:00.000Z","2025-10-06T18:20:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T17:25:00.000Z","2025-10-06T18:25:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:30:00.000Z","2025-10-06T18:30:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T17:35:00.000Z","2025-10-06T18:35:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T17:40:00.000Z","2025-10-06T18:40:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T17:45:00.000Z","2025-10-06T18:45:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T17:50:00.000Z","2025-10-06T18:50:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T17:55:00.000Z","2025-10-06T18:55:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T18:00:00.000Z","2025-10-06T19:00:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T18:05:00.000Z","2025-10-06T19:05:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T18:10:00.000Z","2025-10-06T19:10:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T18:15:00.000Z","2025-10-06T19:15:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:20:00.000Z","2025-10-06T19:20:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T18:25:00.000Z","2025-10-06T19:25:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T18:30:00.000Z","2025-10-06T19:30:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T18:35:00.000Z","2025-10-06T19:35:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T18:40:00.000Z","2025-10-06T19:40:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T18:45:00.000Z","2025-10-06T19:45:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T18:50:00.000Z","2025-10-06T19:50:00.000Z","Galle - Matara"
"R002","NB-1008","2025-10-06T00:00:00.000Z","2025-10-06T18:55:00.000Z","2025-10-06T19:55:00.000Z","Galle - Matara"
"R002","NB-1009","2025-10-06T00:00:00.000Z","2025-10-06T19:00:00.000Z","2025-10-06T20:00:00.000Z","Galle - Matara"
"R002","NB-1010","2025-10-06T00:00:00.000Z","2025-10-06T19:05:00.000Z","2025-10-06T20:05:00.000Z","Galle - Matara"
"R002","NB-1006","2025-10-06T00:00:00.000Z","2025-10-06T19:10:00.000Z","2025-10-06T20:10:00.000Z","Galle - Matara"
"R002","NB-1007","2025-10-06T00:00:00.000Z","2025-10-06T19:15:00.000Z","2025-10-06T20:15:00.000Z","Galle - Matara"
